,borouch,building category,zipCode,residental units,gross square,taxClass,sale price
2763,2,1,10462,2,2680,1,761500
2764,2,1,10462,2,2680,1,618000
2765,2,1,10462,2,2604,1,665000
2766,2,1,10462,2,2658,1,1272812
2767,2,1,10462,2,2658,1,900000
2768,2,1,10460,2,2853,1,561000
2769,2,1,10460,2,2080,1,385000
2770,2,1,10460,2,1320,1,475000
2771,2,1,10460,2,3090,1,475000
2772,2,1,10460,2,2916,1,560000
2773,2,1,10460,2,2048,1,480000
2774,2,1,10460,2,1704,1,250000
2775,2,1,10460,2,1344,1,430950
2776,2,1,10460,2,1948,1,400000
2777,2,1,10460,2,968,1,368000
2778,2,1,10460,2,968,1,319000
2779,2,1,10460,2,3357,1,325000
2780,2,1,10460,2,1566,1,440000
2781,2,1,10462,2,1570,1,485000
2782,2,1,10460,3,2010,1,480000
2783,2,1,10460,3,3348,1,625000
2784,2,1,10460,3,3180,1,530000
2785,2,1,10460,3,3906,1,585000
2786,2,1,10460,3,2432,1,265000
2787,2,1,10462,3,1833,1,700000
2788,2,1,10462,3,3495,1,605000
2789,2,1,10462,3,3495,1,605000
2790,2,1,10462,3,3780,1,450000
2791,2,1,10462,3,2420,1,630000
2792,2,1,10460,3,3087,1,506493
2793,2,1,10460,3,2360,1,689000
2794,2,1,10460,3,2874,1,620000
2795,2,1,10460,3,2336,1,460000
2796,2,1,10460,3,3926,1,325000
2797,2,1,10460,3,3984,1,720000
2798,2,1,10460,3,3105,1,390000
2799,2,1,10460,3,2096,1,495000
2800,2,1,10460,3,3072,1,539000
2801,2,1,10462,3,1786,1,499995
2802,2,5,10460,20,19625,2,4500000
2803,2,5,10460,41,38500,2,6250000
2804,2,5,10460,5,3172,2,720000
2805,2,5,10460,4,3850,2,380000
2806,2,5,10460,4,3286,2,450000
2807,2,5,10462,4,2476,2,600000
2808,2,5,10462,3,3864,2,725000
2809,2,5,10460,3,3100,2,355000
2810,2,7,10460,0,5775,4,2750000
2811,2,7,10462,1,2176,4,712000
2812,2,7,10460,0,2730,4,560000
2813,2,7,10462,0,432,4,650000
2814,2,7,10460,0,37600,4,4350000
2815,2,7,10460,0,22398,4,10000000
2816,2,7,10460,0,10625,4,920000
2817,2,1,10469,1,2178,1,575000
2818,2,1,10469,1,1863,1,520000
2819,2,1,10469,1,1863,1,172380
2820,2,1,10469,1,2109,1,540000
2821,2,1,10469,1,1500,1,550000
2822,2,1,10469,1,1500,1,426000
2823,2,1,10469,1,1216,1,425000
2824,2,1,10469,1,1496,1,540000
2825,2,1,10469,1,2058,1,730000
2826,2,1,10469,1,2855,1,500000
2827,2,1,10469,1,1560,1,680000
2828,2,1,10469,1,2021,1,700000
2829,2,1,10469,1,1612,1,515000
2830,2,1,10469,1,1664,1,870000
2831,2,1,10469,1,1368,1,725000
2832,2,1,10469,1,1048,1,325000
2833,2,1,10469,1,1048,1,367500
2834,2,1,10469,1,1464,1,515000
2835,2,1,10469,1,1360,1,499990
2836,2,1,10469,1,1360,1,350000
2837,2,1,10469,1,1568,1,400000
2838,2,1,10469,1,3060,1,460000
2839,2,1,10469,1,1760,1,535000
2840,2,1,10469,1,1224,1,532000
2841,2,1,10469,1,1400,1,425000
2842,2,1,10469,1,768,1,400000
2843,2,1,10469,1,1406,1,530000
2844,2,1,10469,1,1728,1,473000
2845,2,1,10469,1,1728,1,450000
2846,2,1,10469,1,2250,1,530000
2847,2,1,10469,1,2250,1,500000
2848,2,1,10469,1,1944,1,500000
2849,2,1,10469,1,1944,1,530000
2850,2,1,10469,1,1944,1,417500
2851,2,1,10469,2,2950,1,655000
2852,2,1,10469,2,1620,1,728000
2853,2,1,10469,2,1824,1,518000
2854,2,1,10469,2,2040,1,700000
2855,2,1,10469,2,1824,1,480000
2856,2,1,10469,2,2340,1,656000
2857,2,1,10469,2,1912,1,875000
2858,2,1,10469,2,2192,1,655000
2859,2,1,10469,2,2149,1,465000
2860,2,1,10469,2,1628,1,510000
2861,2,1,10469,2,1952,1,430000
2862,2,1,10469,2,1980,1,550000
2863,2,1,10469,2,2420,1,435000
2864,2,1,10469,2,1890,1,125000
2865,2,1,10469,2,3084,1,499000
2866,2,1,10469,2,3084,1,761146
2867,2,1,10469,2,3084,1,730000
2868,2,1,10469,2,2980,1,499000
2869,2,1,10469,2,2484,1,600000
2870,2,1,10469,2,1250,1,407000
2871,2,7,10469,0,22520,4,5100000
2872,2,1,10469,1,1636,1,585000
2873,2,1,10469,1,2688,1,675000
2874,2,1,10469,1,1584,1,619000
2875,2,1,10469,1,1726,1,445000
2876,2,1,10469,1,2704,1,581000
2877,2,1,10469,1,1925,1,309000
2878,2,1,10469,1,1664,1,530000
2879,2,1,10469,1,1120,1,425000
2880,2,1,10467,1,2200,1,710000
2881,2,1,10467,1,1140,1,355000
2882,2,1,10469,1,1040,1,330000
2883,2,1,10469,1,1750,1,450000
2884,2,1,10469,1,1786,1,620000
2885,2,1,10469,1,1738,1,435000
2886,2,1,10469,1,1738,1,365000
2887,2,1,10469,1,3305,1,800000
2888,2,1,10469,1,1168,1,450000
2889,2,1,10469,1,1782,1,420000
2890,2,1,10469,1,1782,1,445500
2891,2,1,10469,1,1180,1,400000
2892,2,1,10469,1,1180,1,400000
2893,2,1,10469,1,1904,1,730000
2894,2,1,10469,1,1940,1,540000
2895,2,1,10469,1,1584,1,365000
2896,2,1,10469,1,2331,1,580000
2897,2,1,10469,1,1584,1,426000
2898,2,1,10469,1,716,1,360000
2899,2,1,10469,1,2310,1,570000
2900,2,1,10469,1,1881,1,462500
2901,2,1,10469,1,2000,1,475000
2902,2,1,10469,1,1976,1,350000
2903,2,1,10469,1,1093,1,465000
2904,2,1,10469,1,1811,1,360000
2905,2,1,10469,1,2055,1,550000
2906,2,1,10469,1,2250,1,581000
2907,2,1,10469,1,2296,1,445000
2908,2,1,10469,1,1260,1,425000
2909,2,1,10469,1,1304,1,485000
2910,2,1,10469,1,683,1,440000
2911,2,1,10467,2,1857,1,400575
2912,2,1,10467,2,2070,1,200000
2913,2,1,10467,2,1588,1,270000
2914,2,1,10467,2,1800,1,380000
2915,2,1,10467,2,1800,1,569000
2916,2,1,10467,2,1800,1,225000
2917,2,1,10467,2,1874,1,480000
2918,2,1,10467,2,1648,1,290000
2919,2,1,10467,2,2958,1,630000
2920,2,1,10467,2,2112,1,370000
2921,2,1,10469,2,2966,1,300000
2922,2,1,10469,2,2668,1,710000
2923,2,1,10469,2,2608,1,267500
2924,2,1,10469,2,5586,1,990000
2925,2,1,10469,2,3614,1,605000
2926,2,1,10469,2,1856,1,800000
2927,2,1,10469,2,2066,1,460000
2928,2,1,10469,2,2265,1,670000
2929,2,1,10469,2,2265,1,680000
2930,2,1,10467,2,2024,1,565000
2931,2,1,10467,2,2180,1,525000
2932,2,1,10469,2,1960,1,495000
2933,2,1,10469,2,2125,1,525000
2934,2,1,10469,2,2320,1,750000
2935,2,1,10469,2,1760,1,495000
2936,2,1,10469,2,2160,1,594000
2937,2,1,10469,2,2160,1,330000
2938,2,1,10469,2,3276,1,799000
2939,2,1,10469,2,1932,1,440000
2940,2,1,10469,2,1473,1,420000
2941,2,1,10469,2,1550,1,340000
2942,2,1,10469,2,1812,1,625000
2943,2,1,10469,2,2599,1,670000
2944,2,1,10469,2,3000,1,650000
2945,2,1,10469,2,2200,1,490000
2946,2,1,10469,2,1697,1,520000
2947,2,1,10469,2,1584,1,670000
2948,2,1,10469,2,2520,1,581000
2949,2,1,10469,2,2220,1,432000
2950,2,1,10469,2,1446,1,360000
2951,2,1,10469,2,1966,1,525000
2952,2,1,10469,2,1312,1,673000
2953,2,1,10469,2,2206,1,373364
2954,2,1,10469,2,2320,1,610000
2955,2,1,10467,3,3120,1,921102
2956,2,1,10469,3,2142,1,795000
2957,2,1,10469,3,4090,1,315000
2958,2,1,10469,3,1651,1,342000
2959,2,1,10469,3,2860,1,782281
2960,2,1,10469,3,2750,1,470000
2961,2,1,10469,3,2850,1,790000
2962,2,1,10469,3,3440,1,116666
2963,2,5,10467,7,6105,2,1100000
2964,2,5,10469,4,3600,2,595000
2965,2,1,10461,1,2800,1,785000
2966,2,1,10461,1,2010,1,710000
2967,2,1,10461,1,1480,1,625000
2968,2,1,10461,1,1980,1,579000
2969,2,1,10461,1,1152,1,440000
2970,2,1,10461,1,1400,1,515000
2971,2,1,10462,1,1368,1,580000
2972,2,1,10461,1,1458,1,415000
2973,2,1,10461,1,1032,1,713000
2974,2,1,10462,1,1842,1,498164
2975,2,1,10461,1,1496,1,565000
2976,2,1,10461,1,1496,1,565000
2977,2,1,10461,2,2080,1,738000
2978,2,1,10461,2,2288,1,500000
2979,2,1,10461,2,1431,1,640000
2980,2,1,10461,2,1890,1,460000
2981,2,1,10461,2,3120,1,910000
2982,2,1,10462,2,2706,1,630000
2983,2,1,10462,2,2260,1,540000
2984,2,1,10462,2,2080,1,466440
2985,2,1,10462,2,3432,1,660000
2986,2,1,10462,2,1920,1,579000
2987,2,1,10461,2,1926,1,669000
2988,2,1,10461,2,2305,1,500000
2989,2,1,10462,2,2359,1,438000
2990,2,1,10461,2,2437,1,700000
2991,2,1,10461,2,2400,1,615000
2992,2,1,10461,2,1734,1,500000
2993,2,1,10461,2,2270,1,673000
2994,2,5,10461,4,3041,2,750000
2995,2,7,10462,0,3500,4,1226000
2996,2,7,10462,0,17716,4,5700000
2997,2,1,10463,1,2952,1,1055000
2998,2,1,10463,1,2210,1,960000
2999,2,1,10463,1,1935,1,1130000
3000,2,1,10463,1,2338,1,985000
3001,2,1,10463,1,3505,1,2000000
3002,2,1,10463,1,3349,1,1375000
3003,2,1,10463,1,3349,1,1300000
3004,2,1,10463,1,1470,1,835000
3005,2,1,10463,1,936,1,1160000
3006,2,1,10471,1,1286,1,170000
3007,2,1,10471,1,2310,1,588000
3008,2,1,10471,1,1380,1,735000
3009,2,1,10471,1,1380,1,738000
3010,2,1,10471,1,1728,1,816000
3011,2,1,10471,1,1280,1,665000
3012,2,1,10471,1,1368,1,733950
3013,2,1,10471,1,1379,1,876000
3014,2,1,10471,1,1368,1,850000
3015,2,1,10471,1,1520,1,695000
3016,2,1,10471,1,1266,1,765000
3017,2,1,10471,1,1240,1,602000
3018,2,1,10471,1,2374,1,915000
3019,2,1,10471,1,1672,1,685000
3020,2,1,10471,1,1800,1,720000
3021,2,1,10471,1,2014,1,505000
3022,2,1,10471,1,1944,1,784052
3023,2,1,10471,1,2260,1,790000
3024,2,1,10471,1,1850,1,962000
3025,2,1,10471,1,1344,1,525000
3026,2,1,10471,1,3780,1,1625000
3027,2,1,10471,1,2203,1,2400000
3028,2,1,10471,1,3000,1,2942500
3029,2,1,10471,1,2724,1,1650000
3030,2,1,10471,1,2813,1,2320000
3031,2,1,10471,1,2750,1,1750000
3032,2,1,10471,1,3036,1,1393499
3033,2,1,10463,2,2068,1,1190000
3034,2,1,10463,2,2983,1,775000
3035,2,1,10471,2,2528,1,550000
3036,2,1,10471,2,2988,1,987000
3037,2,1,10471,2,2000,1,580000
3038,2,1,10471,2,4022,1,1400000
3039,2,1,10471,2,1887,1,745000
3040,2,1,10471,2,3961,1,835000
3041,2,1,10471,2,2056,1,745000
3042,2,1,10471,3,3696,1,900000
3043,2,1,10471,3,3224,1,979000
3044,2,1,10471,3,2096,1,740000
3045,2,5,10463,12,6260,2,4950000
3046,2,5,10471,4,3162,2,1294000
3047,2,6,10471,58,70000,2,180000
3048,2,6,10471,462,395000,2,150000
3049,2,7,10471,0,3750,4,1805000
3050,2,7,10471,0,4750,4,1470000
3051,2,7,10471,0,66000,4,15000000
3052,2,9,10463,0,281965,4,86375000
3053,2,1,10461,1,1452,1,404250
3054,2,1,10461,1,2256,1,375000
3055,2,1,10461,1,1208,1,385000
3056,2,1,10461,1,1208,1,436610
3057,2,1,10461,1,1386,1,455000
3058,2,1,10461,1,1260,1,436000
3059,2,1,10461,1,1080,1,439000
3060,2,1,10461,1,1840,1,599000
3061,2,1,10461,1,1584,1,521000
3062,2,1,10461,1,1836,1,300000
3063,2,1,10461,1,1300,1,340000
3064,2,1,10461,1,1280,1,355000
3065,2,1,10461,1,2100,1,535000
3066,2,1,10465,1,1620,1,299250
3067,2,1,10461,1,1690,1,521000
3068,2,1,10461,1,558,1,207000
3069,2,1,10461,1,1796,1,230000
3070,2,1,10461,1,840,1,230000
3071,2,1,10461,1,720,1,380000
3072,2,1,10461,1,1512,1,350000
3073,2,1,10461,1,1665,1,475000
3074,2,1,10461,1,1665,1,430000
3075,2,1,10461,1,933,1,280000
3076,2,1,10461,1,810,1,211500
3077,2,1,10461,1,1152,1,485000
3078,2,1,10461,1,1548,1,485000
3079,2,1,10461,1,1820,1,460000
3080,2,1,10461,1,1820,1,290000
3081,2,1,10461,1,1740,1,395000
3082,2,1,10461,1,1420,1,407000
3083,2,1,10461,1,1280,1,530000
3084,2,1,10461,1,1690,1,315000
3085,2,1,10461,1,1864,1,375000
3086,2,1,10461,1,1999,1,525000
3087,2,1,10461,1,1782,1,435000
3088,2,1,10461,1,1328,1,430000
3089,2,1,10461,1,1388,1,400000
3090,2,1,10461,1,1992,1,269000
3091,2,1,10461,1,1312,1,420000
3092,2,1,10461,1,1376,1,525000
3093,2,1,10461,1,1376,1,310000
3094,2,1,10461,1,1920,1,305000
3095,2,1,10461,1,1694,1,440000
3096,2,1,10461,1,1296,1,350000
3097,2,1,10461,1,2160,1,515000
3098,2,1,10461,1,2160,1,375000
3099,2,1,10461,1,1056,1,425000
3100,2,1,10461,1,1058,1,225000
3101,2,1,10461,2,2208,1,590000
3102,2,1,10461,2,2853,1,769000
3103,2,1,10461,2,1462,1,556500
3104,2,1,10461,2,2000,1,400000
3105,2,1,10461,2,2160,1,610000
3106,2,1,10461,2,1080,1,400000
3107,2,1,10461,2,2240,1,165000
3108,2,1,10461,2,2185,1,405000
3109,2,1,10461,2,1513,1,500000
3110,2,1,10461,2,1944,1,410000
3111,2,1,10461,2,1500,1,425000
3112,2,1,10461,2,2552,1,480000
3113,2,1,10461,2,2709,1,500000
3114,2,1,10461,2,1856,1,305000
3115,2,1,10461,2,1827,1,540000
3116,2,1,10461,2,2015,1,470000
3117,2,1,10461,2,2079,1,435000
3118,2,1,10461,2,2016,1,875000
3119,2,1,10461,2,2024,1,475000
3120,2,1,10461,2,1656,1,400000
3121,2,1,10461,2,2165,1,440000
3122,2,1,10461,2,1352,1,644000
3123,2,1,10461,2,2073,1,420000
3124,2,1,10461,2,2300,1,515000
3125,2,1,10461,2,2300,1,560000
3126,2,1,10461,2,2685,1,450000
3127,2,1,10461,2,2590,1,870000
3128,2,1,10465,2,3168,1,300000
3129,2,1,10461,2,2800,1,775000
3130,2,1,10461,2,2945,1,720000
3131,2,1,10461,2,2000,1,555000
3132,2,1,10461,2,1800,1,505000
3133,2,1,10461,2,1836,1,415000
3134,2,1,10461,2,1969,1,780000
3135,2,1,10461,2,2052,1,630000
3136,2,1,10461,2,2345,1,660000
3137,2,1,10461,2,2448,1,641000
3138,2,1,10461,2,2376,1,655000
3139,2,1,10461,2,1870,1,635000
3140,2,1,10461,2,1787,1,765000
3141,2,1,10461,2,1932,1,500000
3142,2,1,10461,2,1800,1,244500
3143,2,1,10461,2,2380,1,710000
3144,2,1,10461,2,1920,1,542500
3145,2,1,10461,2,1648,1,425000
3146,2,1,10461,2,2100,1,629000
3147,2,1,10461,2,2435,1,525000
3148,2,1,10461,2,1638,1,410000
3149,2,1,10461,2,1728,1,505000
3150,2,1,10461,2,2164,1,585000
3151,2,1,10461,2,1755,1,500000
3152,2,1,10461,2,3210,1,665000
3153,2,1,10461,2,1836,1,485000
3154,2,1,10461,2,1598,1,480000
3155,2,1,10461,2,1536,1,440000
3156,2,1,10461,2,2015,1,497000
3157,2,1,10461,2,1926,1,700000
3158,2,1,10461,2,2556,1,720000
3159,2,1,10461,2,2480,1,450000
3160,2,1,10461,2,2520,1,450000
3161,2,1,10461,2,1680,1,162240
3162,2,1,10461,2,1650,1,565000
3163,2,1,10461,2,2205,1,565000
3164,2,1,10461,2,1735,1,390000
3165,2,1,10461,2,1263,1,240000
3166,2,1,10461,2,2700,1,540000
3167,2,1,10461,2,1728,1,287000
3168,2,1,10461,2,1428,1,533000
3169,2,1,10461,2,1056,1,468888
3170,2,1,10461,2,2655,1,535000
3171,2,1,10461,2,2134,1,810000
3172,2,1,10461,2,2134,1,368000
3173,2,1,0,2,2136,1,790000
3174,2,1,10461,3,2640,1,675000
3175,2,1,10461,3,2640,1,575000
3176,2,1,10461,3,2990,1,690000
3177,2,1,10461,3,3050,1,545000
3178,2,1,10461,3,2600,1,300000
3179,2,1,10461,3,3744,1,758000
3180,2,1,10461,3,3604,1,323534
3181,2,1,10461,3,3615,1,990000
3182,2,1,10461,3,3402,1,525000
3183,2,1,10461,3,3024,1,688000
3184,2,1,10465,3,3325,1,550000
3185,2,1,10461,3,4116,1,858244
3186,2,1,10461,3,2624,1,500000
3187,2,1,10461,3,2934,1,625000
3188,2,1,10461,3,4372,1,350000
3189,2,1,10461,3,3068,1,665000
3190,2,1,10461,3,2562,1,625000
3191,2,1,10461,3,3207,1,499890
3192,2,1,10461,3,4660,1,780500
3193,2,1,10461,3,2384,1,470000
3194,2,5,10461,7,5240,2,765000
3195,2,5,10461,4,2600,2,612000
3196,2,5,10461,4,3444,2,710000
3197,2,5,10461,4,3200,2,820000
3198,2,5,10461,6,4788,2,746931
3199,2,5,10461,4,2600,2,450000
3200,2,5,10461,6,2080,2,420000
3201,2,5,10461,142,112000,2,24800000
3202,2,5,10461,2,3675,2,575000
3203,2,7,10461,0,52830,4,33000000
3204,2,7,10461,3,4500,4,750000
3205,2,7,10461,0,3000,4,782990
3206,2,7,10461,0,5000,4,865000
3207,2,1,10473,1,710,1,110000
3208,2,1,10473,1,1916,1,429000
3209,2,1,10473,1,2120,1,170000
3210,2,1,10473,1,756,1,514000
3211,2,1,10473,1,700,1,191100
3212,2,1,10473,1,973,1,291500
3213,2,1,10473,1,970,1,265000
3214,2,1,10473,1,1000,1,160000
3215,2,1,10473,1,1440,1,390000
3216,2,1,10473,1,2200,1,202500
3217,2,1,10473,1,1140,1,458784
3218,2,1,10473,1,840,1,390000
3219,2,1,10473,1,900,1,250000
3220,2,1,10473,1,900,1,250000
3221,2,1,10473,1,1400,1,455000
3222,2,1,10473,1,1060,1,185000
3223,2,1,10473,1,1500,1,371500
3224,2,1,10473,1,1910,1,405000
3225,2,1,10473,1,1335,1,390000
3226,2,1,10473,1,1835,1,410000
3227,2,1,10473,1,1185,1,420000
3228,2,1,10473,1,1620,1,454000
3229,2,1,10473,1,1448,1,232000
3230,2,1,10473,1,1290,1,245000
3231,2,1,10473,1,1525,1,382000
3232,2,1,10473,1,1600,1,350000
3233,2,1,10473,1,2225,1,377000
3234,2,1,10473,1,2695,1,347295
3235,2,1,10473,1,2260,1,313627
3236,2,1,10473,1,1292,1,419000
3237,2,1,10473,1,1292,1,219000
3238,2,1,10472,1,1768,1,440000
3239,2,1,10472,1,1430,1,225000
3240,2,1,10472,1,1440,1,385000
3241,2,1,10472,1,1440,1,355743
3242,2,1,10472,1,870,1,242000
3243,2,1,10472,1,1780,1,365000
3244,2,1,10472,1,1392,1,375000
3245,2,1,10472,1,1392,1,432000
3246,2,1,10472,1,1792,1,410000
3247,2,1,10473,2,1340,1,370000
3248,2,1,10473,2,2794,1,539000
3249,2,1,10473,2,2400,1,585493
3250,2,1,10473,2,2400,1,524398
3251,2,1,10473,2,2400,1,575311
3252,2,1,10473,2,2400,1,364026
3253,2,1,10473,2,2400,1,364026
3254,2,1,10473,2,2400,1,364026
3255,2,1,10473,2,2400,1,364026
3256,2,1,10473,2,2400,1,364026
3257,2,1,10473,2,2400,1,598221
3258,2,1,10473,2,2400,1,585493
3259,2,1,10473,2,2400,1,497874
3260,2,1,10473,2,2400,1,544763
3261,2,1,10473,2,2400,1,585493
3262,2,1,10473,2,2400,1,585493
3263,2,1,10473,2,1600,1,590330
3264,2,1,10473,2,2400,1,550999
3265,2,1,10473,2,2400,1,487000
3266,2,1,10473,2,2400,1,511670
3267,2,1,10473,2,2400,1,565128
3268,2,1,10473,2,2400,1,343746
3269,2,1,10473,2,2450,1,475000
3270,2,1,10473,2,2450,1,335000
3271,2,1,10473,2,2420,1,482500
3272,2,1,10473,2,2380,1,230000
3273,2,1,10473,2,2380,1,555000
3274,2,1,10473,2,2380,1,355184
3275,2,1,10473,2,1260,1,465000
3276,2,1,10473,2,1260,1,200000
3277,2,1,10473,2,3080,1,448800
3278,2,1,10473,2,1868,1,530000
3279,2,1,10473,2,1800,1,317586
3280,2,1,10473,2,2428,1,465000
3281,2,1,10473,2,1864,1,348000
3282,2,1,10473,2,2190,1,327750
3283,2,1,10473,2,2040,1,450000
3284,2,1,10473,2,2040,1,580000
3285,2,1,10473,2,2830,1,355000
3286,2,1,10473,2,1610,1,384000
3287,2,1,10473,2,2745,1,480000
3288,2,1,10473,2,2745,1,617410
3289,2,1,10473,2,1550,1,280000
3290,2,1,10473,2,1550,1,162000
3291,2,1,10473,2,2800,1,420000
3292,2,1,10473,2,2750,1,650000
3293,2,1,10473,2,2750,1,225000
3294,2,1,10473,2,3400,1,490000
3295,2,1,10473,2,3110,1,499999
3296,2,1,10473,2,3040,1,575000
3297,2,1,10473,2,1522,1,300000
3298,2,1,10473,2,2776,1,590000
3299,2,1,10473,2,1368,1,325000
3300,2,1,10473,2,1930,1,374911
3301,2,1,10473,2,3620,1,250000
3302,2,1,10473,2,2640,1,675000
3303,2,1,10473,2,2080,1,290000
3304,2,1,10473,2,3815,1,599000
3305,2,1,10473,2,2800,1,270000
3306,2,1,10473,2,2312,1,293400
3307,2,1,10473,2,2261,1,549000
3308,2,1,10473,2,2363,1,425000
3309,2,1,10473,2,2360,1,645000
3310,2,1,10473,2,2360,1,340000
3311,2,1,10473,2,1932,1,470000
3312,2,1,10473,2,1990,1,437500
3313,2,1,10473,2,1990,1,199500
3314,2,1,10473,2,2310,1,470000
3315,2,1,10472,2,1860,1,335000
3316,2,1,10472,2,1614,1,410000
3317,2,1,10472,2,1614,1,540000
3318,2,1,10472,2,1614,1,294060
3319,2,1,10472,2,1614,1,405000
3320,2,1,10472,2,1860,1,498000
3321,2,1,10472,2,1860,1,200000
3322,2,1,10472,2,1909,1,380000
3323,2,1,10472,2,1640,1,360000
3324,2,1,10472,2,2620,1,308000
3325,2,1,10472,2,2260,1,332188
3326,2,1,10472,2,2260,1,666368
3327,2,1,10472,2,2920,1,645000
3328,2,1,10472,2,2040,1,425000
3329,2,1,10472,2,2205,1,565000
3330,2,1,10472,2,2196,1,315000
3331,2,1,10472,2,3120,1,625000
3332,2,1,10472,2,1920,1,570000
3333,2,1,10472,2,1920,1,475000
3334,2,1,10472,2,1608,1,390000
3335,2,1,10472,2,1792,1,615000
3336,2,1,10472,2,2250,1,760000
3337,2,1,10472,2,1410,1,500000
3338,2,1,10472,2,2675,1,650000
3339,2,1,10472,2,2675,1,275000
3340,2,1,10472,2,3938,1,649000
3341,2,1,10472,2,3938,1,287500
3342,2,1,10472,2,3432,1,362000
3343,2,1,10472,2,3400,1,195000
3344,2,1,10472,2,3627,1,480000
3345,2,1,10472,2,2618,1,330000
3346,2,1,10472,2,2618,1,215000
3347,2,1,10472,2,2648,1,560000
3348,2,1,10472,2,2648,1,175000
3349,2,1,10472,2,3969,1,480000
3350,2,1,10472,2,2646,1,615000
3351,2,1,10472,2,1400,1,460000
3352,2,1,10472,2,1400,1,220000
3353,2,1,10472,2,1392,1,510000
3354,2,1,10472,2,1720,1,355000
3355,2,1,10472,2,2480,1,525000
3356,2,1,10472,2,2480,1,525000
3357,2,1,10472,2,2640,1,400000
3358,2,1,10472,2,2680,1,640000
3359,2,1,10472,2,3685,1,496860
3360,2,1,10472,2,3685,1,175000
3361,2,1,10472,2,2640,1,290000
3362,2,1,10472,2,2640,1,275000
3363,2,1,10472,2,1764,1,450000
3364,2,1,10472,2,2280,1,570000
3365,2,1,10472,2,2016,1,690000
3366,2,1,10472,2,2200,1,590000
3367,2,1,10472,2,2310,1,585000
3368,2,1,10473,3,2400,1,235000
3369,2,1,10473,3,2780,1,400000
3370,2,1,10473,3,2730,1,275000
3371,2,1,10473,3,4100,1,375000
3372,2,1,10473,3,2730,1,680000
3373,2,1,10473,3,2730,1,365650
3374,2,1,10473,3,2745,1,455000
3375,2,1,10473,3,2925,1,410000
3376,2,1,10473,3,3000,1,545000
3377,2,1,10473,3,2875,1,500000
3378,2,1,10473,3,2655,1,575000
3379,2,1,10473,3,2655,1,250000
3380,2,1,10473,3,2301,1,550000
3381,2,1,10473,3,2650,1,499000
3382,2,1,10473,3,2750,1,560000
3383,2,1,10473,3,2800,1,525000
3384,2,1,10473,3,2254,1,560000
3385,2,1,10473,3,2500,1,340000
3386,2,1,10473,3,2680,1,415000
3387,2,1,10473,3,1760,1,427500
3388,2,1,10473,3,3780,1,476500
3389,2,1,10473,3,2650,1,570000
3390,2,1,10473,3,3550,1,500000
3391,2,1,10473,3,3350,1,625000
3392,2,1,10473,3,2800,1,479400
3393,2,1,10473,3,2800,1,370000
3394,2,1,10473,3,2900,1,530000
3395,2,1,10473,3,2920,1,555000
3396,2,1,10473,3,1932,1,371274
3397,2,1,10473,3,3600,1,700000
3398,2,1,10472,3,3300,1,706250
3399,2,1,10472,3,3300,1,706250
3400,2,1,10472,3,3300,1,706250
3401,2,1,10472,3,3300,1,706250
3402,2,1,10472,3,3520,1,540000
3403,2,1,10472,3,2400,1,490000
3404,2,1,10472,3,2895,1,470000
3405,2,1,10472,3,2860,1,530000
3406,2,1,10472,3,2232,1,414225
3407,2,1,10472,3,3432,1,675000
3408,2,1,10472,3,3238,1,500000
3409,2,1,10472,3,2180,1,495000
3410,2,1,10472,3,2544,1,380000
3411,2,1,10472,3,3240,1,300000
3412,2,1,10472,3,2764,1,665000
3413,2,1,10472,3,2764,1,545000
3414,2,1,10472,3,2000,1,470000
3415,2,1,10472,3,2650,1,469000
3416,2,1,10472,3,2622,1,545000
3417,2,1,10472,3,2622,1,360000
3418,2,1,10472,3,2600,1,551452
3419,2,1,10472,3,2820,1,408000
3420,2,1,10472,3,2764,1,505000
3421,2,1,10472,3,3570,1,220000
3422,2,1,10472,3,3630,1,500000
3423,2,1,10472,3,3960,1,750000
3424,2,1,10472,3,3592,1,480000
3425,2,5,10473,4,2100,2,975000
3426,2,5,10473,7,7500,2,1380000
3427,2,5,10472,5,3240,2,685000
3428,2,5,10472,5,3240,2,585000
3429,2,5,10472,54,52815,2,10000000
3430,2,5,10472,5,3321,2,650000
3431,2,5,10472,4,3321,2,575000
3432,2,5,10472,4,3321,2,530000
3433,2,5,10472,4,3280,2,560000
3434,2,5,10472,4,3200,2,515000
3435,2,5,10472,4,3362,2,200000
3436,2,5,10472,4,3362,2,365000
3437,2,5,10472,4,3280,2,610000
3438,2,5,10472,4,2747,2,535339
3439,2,5,10472,4,3200,2,634000
3440,2,5,10472,4,3200,2,635000
3441,2,5,10472,4,3200,2,435000
3442,2,5,10472,4,3301,2,735000
3443,2,5,10472,4,3301,2,665000
3444,2,5,10472,4,3280,2,465000
3445,2,5,10472,4,3280,2,427665
3446,2,5,10472,4,3280,2,655000
3447,2,5,10472,4,3564,2,600000
3448,2,5,10472,4,3198,2,459484
3449,2,5,10472,4,3198,2,323444
3450,2,5,10472,14,18015,2,2884700
3451,2,5,10472,4,3198,2,670000
3452,2,5,10472,6,4860,2,660000
3453,2,5,10472,6,4860,2,850000
3454,2,5,10472,4,3564,2,270000
3455,2,5,10472,4,3403,2,525000
3456,2,5,10472,4,3280,2,220000
3457,2,5,10472,4,2800,2,615000
3458,2,5,10472,4,3520,2,325000
3459,2,5,10472,6,5670,2,1000000
